id,car_year,brand,car_type,transmission,model,1st_hand_price,avg_used_price,min_sell_price,max_sell_price
489,2011,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) (MNC) (MY10),1035000,280000,265000,265000
490,2011,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) (MY11),1064000,300000,199000,298000
491,2011,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (SR) (MY11),1064000,300000,229000,288000
492,2010,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MNC),777000,190000,171000,209000
493,2010,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MNC) (MY10),755000,190000,171000,209000
494,2010,Mazda,รถเก๋ง,Auto,3 1.6 i-MOVE,897000,230000,207000,253000
495,2010,Mazda,รถเก๋ง,Auto,3 1.6 Spirit DVD/Navi Life (MNC) (MY09),872000,230000,207000,253000
496,2010,Mazda,รถเก๋ง,Auto,3 1.6 Spirit DVD/Navi (MNC) (MY09),859000,230000,207000,253000
497,2010,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MNC),819000,210000,189000,231000
498,2010,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MNC) (MY09),829000,210000,189000,231000
499,2010,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MNC) (MY10),830000,210000,199000,199000
500,2010,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport DVD/Navi Life (MNC) (MY09),908000,230000,207000,253000
501,2010,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport DVD/Navi (MNC) (MY09),895000,230000,207000,253000
502,2010,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport (LST) (MNC),855000,230000,207000,253000
503,2010,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport (LST) (MNC) (MY09),865000,230000,207000,253000
504,2010,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport (MNC) (MY10),857000,230000,207000,253000
505,2010,Mazda,รถเก๋ง,Auto,3 2.0 Maxx DVD/Navi (MNC) (MY09),1020000,240000,216000,264000
506,2010,Mazda,รถเก๋ง,Auto,3 2.0 Maxx DVD/Navi Play (MNC) (MY09),1033000,240000,216000,264000
507,2010,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (MNC),990000,240000,216000,264000
508,2010,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (MNC) (MY10),966000,240000,216000,264000
509,2010,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) DVD/Navi (MNC) (MY09),1085000,260000,234000,286000
510,2010,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) DVD/Navi Play (MNC) (MY09),1099000,260000,234000,286000
511,2010,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) (MNC),1050000,260000,234000,286000
512,2010,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) (MNC) (MY10),1035000,260000,234000,286000
513,2010,Mazda,รถเก๋ง,Auto,3 2.0 S-MOVE,1110000,240000,216000,264000
514,2009,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MNC),777000,170000,153000,187000
515,2009,Mazda,รถเก๋ง,Auto,3 1.6 i-MOVE,897000,210000,189000,231000
516,2009,Mazda,รถเก๋ง,Auto,3 1.6 Spirit DVD/Navi Life (MNC) (MY09),872000,210000,189000,231000
517,2009,Mazda,รถเก๋ง,Auto,3 1.6 Spirit DVD/Navi (MNC) (MY09),859000,210000,189000,231000
518,2009,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MNC),819000,190000,171000,209000
519,2009,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MNC) (MY09),829000,190000,158000,158000
520,2009,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport DVD/Navi Life (MNC) (MY09),908000,210000,189000,231000
521,2009,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport DVD/Navi (MNC) (MY09),895000,210000,189000,231000
522,2009,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport (LST) (MNC),855000,210000,219000,219000
523,2009,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport (LST) (MNC) (MY09),865000,210000,165000,165000
524,2009,Mazda,รถเก๋ง,Auto,3 2.0 Maxx DVD/Navi (MNC) (MY09),1020000,220000,198000,242000
525,2009,Mazda,รถเก๋ง,Auto,3 2.0 Maxx DVD/Navi Play (MNC) (MY09),1033000,220000,198000,242000
526,2009,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (MNC),989000,220000,198000,242000
527,2009,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) DVD/Navi (MNC) (MY09),1085000,240000,216000,264000
528,2009,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) DVD/Navi Play (MNC) (MY09),1099000,240000,216000,264000
529,2009,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) (MNC),1050000,240000,216000,264000
530,2009,Mazda,รถเก๋ง,Auto,3 2.0 S-MOVE,1110000,220000,198000,242000
531,2008,Mazda,รถเก๋ง,Auto,3 1.6 Groove,775900,150000,135000,165000
532,2008,Mazda,รถเก๋ง,Auto,3 1.6 Groove (MNC),777000,150000,135000,165000
533,2008,Mazda,รถเก๋ง,Auto,3 1.6 Spirit,818900,170000,153000,187000
534,2008,Mazda,รถเก๋ง,Auto,3 1.6 Spirit (MNC),819000,170000,153000,187000
535,2008,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport (LST),854900,190000,171000,209000
536,2008,Mazda,รถเก๋ง,Auto,3 1.6 Spirit Sport (LST) (MNC),855000,190000,160000,169000
537,2008,Mazda,รถเก๋ง,Auto,3 2.0 Maxx,968900,200000,180000,220000
538,2008,Mazda,รถเก๋ง,Auto,3 2.0 Maxx (MNC),989000,200000,180000,220000
539,2008,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR),1029900,220000,170000,170000
540,2008,Mazda,รถเก๋ง,Auto,3 2.0 Maxx Sport (SR) (MNC),1050000,220000,198000,242000
541,2013,Mazda,รถกระบะ,Manual,BT-50 2.5 S (CD) (Single Cab) (MNC) (MY09),499000,170000,153000,187000
542,2012,Mazda,รถกระบะ,Manual,BT-50 2.5 S (CD) (Single Cab) (MNC) (MY09),499000,160000,144000,176000
543,2012,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 Hi-Racer+ (CD/ABS) (MNC) (MY09),720000,270000,243000,297000
544,2012,Mazda,รถกระบะ,Auto,BT-50 Double Cab 2.5 Hi-Racer+ (CD/ABS) (MNC) (MY09),761000,290000,299000,299000
545,2012,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 S (CD) Low (MNC) (MY09),592000,215000,193500,236500
546,2012,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 S (CD) (MNC) (MY09),625000,215000,193500,236500
547,2012,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 V (CD) (MNC) (MY09),667000,240000,216000,264000
548,2012,Mazda,รถกระบะ,Manual,BT-50 Double Cab 3.0 R 4WD (6CD/ABS) (MNC) (MY09),845000,290000,261000,319000
549,2012,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 Hi-Racer+ (CD/ABS/DAB/SAB) (MNC) (MY09),685000,220000,198000,242000
550,2012,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 Hi-Racer+ (CD/ABS) (MNC) (MY09),665000,220000,198000,242000
551,2012,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 Hi-Racer (CD) (MNC) (MY09),628000,220000,198000,242000
552,2012,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 Hi-Racer+ Road Master (MNC) (MY09),680000,230000,207000,253000
553,2012,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 S (CD) (MNC) (MY09),554000,170000,153000,187000
554,2012,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 S (MNC) (MY09),531000,170000,153000,187000
555,2012,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 V (CD/ABS) (MNC) (MY09),610000,190000,171000,209000
556,2012,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 V (CD) (MNC) (MY09),595000,190000,219000,219000
557,2012,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 3.0 R 4WD (6CD/ABS) (MNC) (MY09),773000,255000,229500,280500
558,2011,Mazda,รถกระบะ,Manual,BT-50 2.5 S (CD) (Single Cab) (MNC) (MY09),499000,150000,135000,165000
559,2011,Mazda,รถกระบะ,Auto,BT-50 Double Cab 2.5 Hi-Racer+ (CD/ABS) (MNC) (MY09),761000,275000,247500,302500
560,2011,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 Hi-Racer+ (CD/ABS) (MNC) (MY09),720000,255000,229500,280500
561,2011,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 S (CD) Low (MNC) (MY09),592000,200000,180000,220000
562,2011,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 S (CD) (MNC) (MY09),625000,200000,180000,220000
563,2011,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 V (CD) (MNC) (MY09),667000,225000,202500,247500
564,2011,Mazda,รถกระบะ,Manual,BT-50 Double Cab 3.0 R 4WD (6CD/ABS) (MNC) (MY09),845000,280000,252000,308000
565,2011,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 Hi-Racer+ (CD/ABS/DAB/SAB) (MNC) (MY09),685000,210000,189000,231000
566,2011,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 Hi-Racer+ (CD/ABS) (MNC) (MY09),665000,210000,189000,231000
567,2011,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 Hi-Racer (CD) (MNC) (MY09),628000,210000,225000,260000
568,2011,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 Hi-Racer+ Road Master (MNC) (MY09),680000,220000,198000,242000
569,2011,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 S (CD) (MNC) (MY09),554000,160000,144000,176000
570,2011,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 S (MNC) (MY09),531000,160000,144000,176000
571,2011,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 V (CD/ABS) (MNC) (MY09),610000,180000,162000,198000
572,2011,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 2.5 V (CD) (MNC) (MY09),595000,180000,162000,198000
573,2011,Mazda,รถกระบะ,Manual,BT-50 Freestyle Cab 3.0 R 4WD (6CD/ABS) (MNC) (MY09),773000,245000,220500,269500
574,2010,Mazda,รถกระบะ,Manual,BT-50 2.5 S (CD) (Single Cab) (MNC) (MY09),499000,140000,126000,154000
575,2010,Mazda,รถกระบะ,Manual,BT-50 2.5 S (Single Cab),484900,125000,112500,137500
576,2010,Mazda,รถกระบะ,Auto,BT-50 Double Cab 2.5 Hi-Racer+ (CD/ABS) (MNC) (MY09),761000,260000,234000,286000
577,2010,Mazda,รถกระบะ,Auto,BT-50 Double Cab 2.5 Hi-Racer+ (CD/ABS) (MNC) (MY09),761000,260000,234000,286000
578,2010,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 S,619000,170000,153000,187000
579,2010,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 S (CD) Low (MNC) (MY09),592000,185000,166500,203500
580,2010,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 S (CD) (MNC) (MY09),625000,185000,166500,203500
581,2010,Mazda,รถกระบะ,Manual,BT-50 Double Cab 2.5 V,641900,180000,162000,198000
582,2010,Mazda,รถกระบะ,Auto,BT-50 Double Cab 2.5 V (ABS/DAB),742900,210000,189000,231000
